Author;Author-short;Title;Text;Words;Label;Gender;;;
Jan Kochanowksi;J. Kochanowki;Pieśń II;"Nie dbam, aby zimne skały Po mym graniu tańcowały; Niech mię wilcy nie słuchają, Lasy za mną nie biegają. Hanno, tobie k woli spiewam, Skąd jesli twą łaskę miewam, Przeszedłem już Amfijona I lutnistę Aryjona. Mnie sama twarz nie uwiedzie; I choć druga na plac jedzie  Z herby domów starożytnych, Zacne plemię dziadów bitnych, Ja chcę podobać sie w mowie Nauczonej białejgłowie; Ty mię pochwal, moja pani, Nie dbam, choć kto inszy gani. Cnocie zajźrzą jako żywo, Bujne drzewo wiatrom krzywo; Ale ty chciej pómóc sama, Nie ugrozi zazdrość nama. A jesli me niskie progi Będą godne twojej nogi, Nogi pięknej — nie potrzeba, Dosięgę już głową nieba. Samy cię ściany wołają I z dobrą myślą czekają; Lipa stojąc wpośrzód dworu, Wygląda cię co raz z boru. Każ bystre konie zakładać, A sama sie gotuj wsiadać; Teraz naweselsze czasy, Zielenią sie pięknie lasy. Łąki kwitną rozmaicie, Zająca już nie znać w życie, Przy nadziei oracz ścisły, Że będzie miał z czym do Wisły. Stada igrają przy wodzie, A sam pasterz, siedząc w chłodzie, Gra w piszczałkę proste pieśni, A faunowie skaczą leśni. Kwap sie, póki jasne zorze Nie zapadną w bystre morze; Po chwili ćmy czarne wstaną, Co noc noszą nienaspaną.";194;0;0;;;
Jan Kochanowksi;J. Kochanowki;Tren V. (Jako oliwka mała pod wysokim sadem…);"Jako oliwka mała pod wysokim sadem Idzie z ziemie ku górze macierzyńskim szladem, Jeszcze ani gałązek, ani listków rodząc, Sama tylko dopiro szczupłym prątkiem wschodząc; Tę, jesli ostre ciernie lub rodne pokrzywy Uprzątając, sadownik podciął ukwapliwy, Mdleje zaraz, a zbywszy siły przyrodzonej, Upada przed nogami matki ulubionej.Takci sie mej namilszej Orszuli dostało: Przed oczyma rodziców swoich rostąc, mało Od ziemie sie co wznióswszy, duchem zaraźliwym Srogiej śmierci otchniona, rodzicom troskliwym U nóg martwa upadła. O zła Persefono, Mogłażeś tak wielu łzam dać upłynąć płono?";84;0;0;;;
Jan Kochanowksi;J. Kochanowki;Tren IX. (Kupić by cię, mądrości, za drogie pieniądze…);"Kupić by cię, mądrości, za drogie pieniądze, Która (jesli prawdziwie mienią) wszytki żądze, Wszytki ludzkie frasunki umiesz wykorzenić, A człowieka tylko nie w anioła odmienić, Który nie wie, co boleść, frasunku nie czuje, Złym przygodam nie podległ, strachom nie hołduje. Ty wszytki rzeczy ludzkie masz za fraszkę sobie, Jednaką myśl tak w szcześciu, jako i w żałobie Zawżdy niesiesz; ty śmierci namniej sie nie boisz, Bezpieczną, nieodmienną, niepożytą stoisz. Ty bogactwa nie złotem, nie skarby wielkiemi, Ale dosytem mierzysz i przyrodzonemi Potrzebami; ty okiem swym nieuchronionym Nędznika upatrujesz pod dachem złoconym, A uboższym nie zajźrzysz szcześliwego mienia, Kto by jedno chciał słuchać twego upomnienia. Nieszcześliwy ja człowiek, którym lata swoje Na tym strawił, żebych był ujźrzał progi twoje. Terazem nagle z stopniów ostatnich zrzucony I miedzy insze, jeden z wiela, policzony.";112;0;0;;;
Jan Kochanowksi;J. Kochanowki;Pieśń XIV;"Patrzaj, jako śnieg po górach sie bieli, Wiatry z pułnocy wstają, Jeziora sie ścinają, Żorawie, czując zimę, precz lecieli. Nam nie lza, jedno patrzać też swej rzeczy: Niechaj drew do komina, Na stół przynoszą wina, Ostatek niechaj Bóg ma na swej pieczy. Przypadków dalszych żaden z nas nie zgadnie; I prózno myślić o tym, Co z nami będzie potym; W godzinie wszystko Bóg wywróci snadnie. Krótki wiek długiej nadzieje nie lubi. Niechaj nie schodzi cało, Coć sie do rąk dostało; Za to, co ma być, żaden ci nie ślubi. Jeleniom nowe rogi wyrastają; Nam, gdy raz młodość minie, Już na wiek wiekóm ginie, A zawżdy gorsze lata przypadają.";104;0;0;;;
Jan Kochanowksi;J. Kochanowki;Pieśń XXII;"Rozumie mój, prózno sie masz frasować: Co zginęło, trudno tego wetować; Póki czas był, póki szczęście służyło, Czegoś żądał, o wszystko łacno było. Teraz widzisz, że nam niebo nie sprzyja: W czym sie kochasz, to cię daleko mija. Cóż temu rzec? I szkoda głowy psować; Lepiej sie nam na lepsze czasy chować. A nie mniemaj, byś sam był w tej niewoli: Nalazłby sie, kogo to nie mniej boli; Jeno ludzie snadniej zakryć umieją, Acz nie z serca, z wierzchu sie przedsię śmieją. Mnie, smutnego, ten dowcip nie ratuje, Wyda mię twarz, gdy sie serce źle czuje. Wszakoż widzę, że sie prózno frasować: Co zginęło, trudno tego wetować.";103;0;0;;;
Jan Kochanowksi;J. Kochanowki;Pieśń XXIII;"Nieźle czasem zamilczeć, co człowieka boli, By nie znał nieprzyjaciel, że cię ma po woli; Ale to nade wszystko za raz odżałować, A niewdzięcznemu panu tudzież podziękować. Cierpiałem ja tak wiele, że mię wstyd powiadać, A mógłby mi bezpiecznie każdy głupstwo zadać, Żem sie dał za nos wodzić czas tak barzo długi, Bacząc, że w małej wadze były me posługi. Chciałem złość jakokolwiek wytrwać uprzejmością, A zwyciężyć niewdzięczność swoją statecznością; Ale moja uprzejmość i statek był prózny, A jej niebaczny umysł zawżdy memu rózny. Bóg was żegnaj, niewdzięczne i nieludzkie wrota, Świadome mych częstych dróg i mego kłopota; Bodaj tu pajęczyna i pleśń na was padła, A te niewierne zamki rdza plugawa zjadła!";110;0;0;;;
Jan Kochanowksi;J. Kochanowki;Pieśń XXIV;"Zegar, słyszę, wybija, Ustąp, melankolija! Dosyć na dniu ma statek, Dobrej myśli ostatek. U Boga każdy błazen, Choć tu przymówki prazen, A im sie barziej sili, Tym jeszcze więcej myli. A kto by chciał na świecie Uważyć, co sie plecie, Dziwnie to prawdy blisko, Że człek - Boże igrzysko. Dygnitarstwa, urzędy, Wszystko to jawne błędy; Bo nas równo śmierć sadza Ani pomoże władza. A nad chłopa chciwego Nie masz nic nędzniejszego; Bo na drugiego zbiera, A sam głodem umiera. Więc by tacy synowie Byli jako ojcowie, Dawno by z tej przyczyny Świat sie jął żebraniny. Lecz temu Bóg poradził, Bo co jeden zgromadził, To drugi wnet rozciska; Niech świata głód nie ściska. Po śmierci trudno rządzić; Tyś mógł, ojcze, nie błądzić, Syn tylko worki zliczy, W rozumie nie dziedziczy.";128;0;0;;;
Jan Kochanowksi;J. Kochanowki;Raki;"Folgujmy paniom nie sobie, ma rada; Miłujmy wiernie nie jest w nich przysada. Godności trzeba nie za nic tu cnota, Miłości pragną nie pragną tu złota. Miłują z serca nie patrzają zdrady, Pilnują prawdy nie kłamają rady. Wiarę uprzejmą nie dar sobie ważą, W miarę nie nazbyt ciągnąć rzemień każą. Wiecznie wam służę nie służę na chwilę, Bezpiecznie wierzcie nierad ja omylę.";62;0;0;;;
Jan Kochanowksi;J. Kochanowki;O żywocie ludzkim;"Fraszki to wszytko, cokolwiek myślemy, Fraszki to wszytko, cokolwiek czyniemy; Nie masz na świecie żadnej pewnej rzeczy, Próżno tu człowiek ma co mieć na pieczy. Zacność, uroda, moc, pieniądze, sława, Wszystko to minie jako polna trawa; Naśmiawszy się nam i naszym porządkom, Wemkną nas w mieszek, jako czynią łątkom.";49;0;0;;;
Jan Kochanowksi;J. Kochanowki;Na lipę;Gościu, siądź pod mym liściem, a odpoczni sobie! Nie dójdzie cię tu słońce, przyrzekam ja tobie, Choć się nawysszej wzbije, a proste promienie Ściągną pod swoje drzewa rozstrzelane cienie. Tu zawżdy chłodne wiatry z pola zawiewają, Tu słowicy, tu szpacy wdzięcznie narzekają. Z mego wonnego kwiatu pracowite pszczoły Biorą miód, który potym szlachci pańskie stoły. A ja swym cichym szeptem sprawić umiem snadnie, Że człowiekowi łacno słodki sen przypadnie. Jabłek wprawdzie nie rodzę, lecz mię pan tak kładzie Jako szczep napłodniejszy w hesperyskim sadzie.;84;0;0;;;
Jan Kochanowksi;J. Kochanowki;Tren III. (Wzgardziłaś mną, dziedziczko moja ucieszona…);"Wzgardziłaś mną, dziedziczko moja ucieszona. Zdałać sie ojca twego barziej uszczuplona Ojczyzna, niżlibyś ty przestać na niej miała; To prawda, żeby była nigdy nie zrownała Z ranym rozumem twoim, z pięknemi przymioty, Z ktorych sie już znaczyły twoje przyszłe cnoty O słowa, o zabawo, o wdzięczne ukłony, Jakożem ja dziś po was wielce zasmęcony. A ty, pociecho moja, już mi sie nie wrócisz Na wieki ani mojej tesknice okrócisz. Nie lza, nie lza, jedno sie za tobą gotować, A stopeczkami twemi ciebie naszladować. Tam cię ujźrzę, da Pan Bóg, a ty więc z drogiemi Rzuć sie ojcu do szyje ręczynkami swemi.";86;0;0;;;
Jan Kochanowksi;J. Kochanowki;Tren VI. (Ucieszna moja śpiewaczko, Safo słowieńska…);"Ucieszna moja śpiewaczko, Safo słowieńska, Na którą nie tylko moja cząstka ziemieńska, Ale i lutnia dziedzicznym prawem spaść miała; Tęś nadzieję już po sobie okazowała, Nowe piosnki sobie tworząc, nie zamykając Ustek nigdy, ale cały dzień prześpiewając, Jako więc lichy słowiczek w krzaku zielonym Całą noc prześpiewa gardłkiem swym ucieszonym. Prędkoś mi nazbyt umilkła, nagle cię sroga Śmierć spłoszyła, moja wdzięczna szczebiotkodroga. Nie nasyciłaś mych uszu swymi piosnkami I tę trochę teraz płacę sowicie łzami. A tyś ani umierając śpiewać przestała, Lecz matkę ucałowawszy, takeś żegnała: «Już ja tobie, moja matko, służyć nie będę Ani za twym wdzięcznym stołem miejsca zasiędę; Przyjdzie mi klucze położyć, samej precz jechać, Domu rodziców swych miłych wiecznie zaniechać». To, i czego żal ojcowski nie da serdeczny Przypominać więcej, był jej głos ostateczny. A matce, słysząc żegnanie tak żałościwe, Dobre serce, że od żalu zostało żywe.";130;0;0;;;
Jan Kochanowksi;J. Kochanowki;Tren VII. (Nieszczęsne ochędóstwo, żałosne ubiory…);Nieszczesne ochędóstwo, żałosne ubiory Mojej namilszej cory, Po co me smutne oczy za sobą ciągniecie? Żalu mi przydajecie. Już ona członeczków swych wami nie odzieje, Nie masz, nie masz nadzieje. Ujął ją sen żelazny, twardy, nieprzespany. Już letniczek pisany  I uploteczki wniwecz, i paski złocone - Matczyne dary płone. Nie do takiej łóżnice, moja dziewko droga, Miała cię mać uboga Doprowadzić, nie takąć dać obiecowała Wyprawę, jakąć dała. Giezłeczkoć tylko dała a lichą tkaneczkę, Ociec ziemie bryłeczkę W główki włożył. Niestetyż, i posag i ona W jednej skrzynce zamkniona.;80;0;0;;;
Jan Kochanowksi;J. Kochanowki;Tren VIII. (Wielkieś mi uczyniła pustki w domu moim…);Wielkieś mi uczyniła pustki w domu moim, Moja droga Orszulo, tym zniknienim swoim. Pełno nas, a jakoby nikogo nie było: Jedną maluczką duszą tak wiele ubyło. Tyś za wszytki mówiła, za wszytki śpiewała, Wszytkiś w domu kąciki zawżdy pobiegała. Nie dopuściłaś nigdy matce sie frasować Ani ojcu myśleniem zbytnim głowy psować, To tego, to owego wdzięcznie obłapiając I onym swym uciesznym śmiechem zabawiając. Teraz wszytko umilkło, szczere pustki w domu, Nie masz zabawki, nie masz rośmiać sie nikomu. Z każdego kąta żałość człowieka ujmuje, A serce swej pociechy darmo upatruje.;80;0;0;;;
Jan Kochanowksi;J. Kochanowki;Pieśń IV;"Złota to strzała i krom wszego jadu była, Którą mię niepochybna Miłość ugodziła. Bo ja w swym miłowaniu troski nie najduję, Owszem, radość na sercu niewymowną czuję. Nie to niewola służyć, ale służyć temu, Kto twych posług niewdzięczen, to sie nawiętszemu Nieszczęściu równa; tobie dzięka bądź, Miłości, Iżeś mię uchowała takowej żałości. Ma to twarz twoja, panno wszech piękniejsza, w sobie, Że człowiek rad i nierad musi służyć tobie. Ale to zaś niosą twe święte obyczaje, Że, by kto mógł być wolen, raczej ci sie daje. Chciałbym tak być szczęśliwy i życzyłbym sobie, Abych już tę na wieki łaskę znał po tobie; A bodaj ta wdzięczna twarz odmiany nie znała, Byś dobrze i Sybillę laty przerównała.";111;0;0;;;
Jan Kochanowksi;J. Kochanowki;Pieśń VIII;"Gdzieśkolwiek jest, Bożeć pośli dobrą godzinę; Jaciem twój był jako żywo, i twoim zginę. Tak to Bóg przejźrzał od wieku; a nie żałuję, Bo w tobie więcej niż we stu inszych najduję. Nie tylkoś nad insze gładszą sie urodziła, Aleś i zwyczajmi twarzy nic nie zelżyła; A jako wdzięcznie szmarakiem złoto sie dwoi, Tak tej szlachetnej duszy w tym ciele przystoi. Szczęśliwy ja człowiek, bych mógł tak użyć tego, Jakobych sie nie omylił, co jest lepszego; Lecz jako na błędnym morzu, nie tam, gdzie chcemy, Ale gdzie nas wiatry niosą, płynąć musiemy. Jednak albo miłość zmyśla sny sama sobie, Albo i ty nie chcesz, bych miał zwętpić o tobie. Ta nadzieja świat mi słodzi; a bych inaczej Doznać miał (uchowaj, Panie), umarłbym raczej.";120;0;0;;;
Jan Kochanowksi;J. Kochanowki;Pieśń XI;"Stronisz przede mną, Neto nie tykana, By więc sarneczka, kiedy obłąkana Macierze szuka po górach ustronnych, Nie bez bojaźni i postrachów płonnych. Bo by sie namniej na drzewie wzjeżyły Powiewne listki, by namniej ruszyły Jaszczórki krzakiem, ta sie dusza zlęknie, Aż od bojaźni na ziemi przyklęknie. Lecz ja nie jako niedźwiedź albo mściwa Myślę cię drapać lwica popędliwa; Przestań też kiedy za macierzą chodzić, Już się ty możesz mężowi przygodzić.";67;0;0;;;
Jan Kochanowksi;J. Kochanowki;Pieśń XIX;"Żal mi cię, niebogo, Że nie masz nikogo, Co by cię przestrzegł; słuchaj ale mało, A potym uczyń, coć sie będzie zdało. Bodaj sie przepadło To twoje źwierciadło: Bo tobą szali, a ty sie nie czujesz, Dawno sie nie swej twarzy przypatrujesz. Popatrz miedzy szoty prawdziwszej roboty: Ujźrzysz tam i płeć chropawą, i zęby Nieprawie białe, jeno uchyl gęby. Więc i lat tak snadnie Mamka-ć nie ukradnie; Bo łacno zliczysz pod oczyma karby, Tego nie zetrą i weneckie farby. Aż sie za cię wstydzę, Gdy cię w tańcu widzę. Ano wiem, czemuś mi sie nie udała: Prosto jakobyś młodym przyganiała. Takżeć i te stroje Jakoby nie twoje; Tyś sie ubrała prawie wedle świata, A to za krzywdę biorą twoje lata. Nie przeciw sie Zosi, Bo tę miłość nosi, Że musi skakać jako sarna w lesie; A nie sromota, co komu czas niesie. Tobie na twe lata Czas poprzestać świata; Cudniej ci będzie prząść kądziel niż w wieńcu Siedzieć za stołem, babie przy młodzieńcu.";158;0;0;;;
Jan Kochanowksi;J. Kochanowki;Pieśń XX;"Miło szaleć, kiedy czas po temu, A tak, bracia, przypij każdy swemu, Bo o głodzie nie chce sie tańcować, A podpiwszy, łacniej już błaznować. Niech sie tu nikt z państwem nie ozywa Ani z nami powagi używa, Przywileje powieśmy na kołku, A ty wedla pana siądź, pachołku! Tam dobra myśl nigdy nie postoi, Gdzie z rejestru patrzą, co przystoi; A powiem wam, że sie tym świat słodzi, Gdy koleją statek i żart chodzi. Ale to mój zysk, że mię słuchacie, A żadnej mi pełnej nie podacie; Znał kto kiedy poetę trzeźwiego? Nie uczyni taki nic dobrego. Przedsię do mnie, a ja nie zawiodę; Wy też drudzy, co macie pogodę, Każdy swojej włóż w ucho leda co, Nie macie tu oględać sie na co. I z namędrszym nie trzymam w tej mierze, Kto sie długo na dobrą myśl bierze; Czas ucieka, a żaden nie zgadnie, Jakie szczęście o jutrze przypadnie. Dziś bądź wesół, dziś użyj biesiady, O przyszłym dniu niechaj próznej rady; Już to dawno Bóg odmyślił w niebie, A k tej radzie nie przypuszczą ciebie.";169;0;0;;;
Jan Kochanowksi;J. Kochanowki;Do Jana ;Radzę, Janie, daj pokój przedsięwzięciu swemu, Bo bądź krótko, bądź długo, przedsię przydzie k’temu, Że się człowiek obaczy, a co mu dziś miło, To mu będzie za czasem wstyd w oczu mnożyło. Tę rozkosz, którą teraz tak drogo szacujesz, Puścisz taniej po chwili, gdy prawdę poczujesz. A tak, co ma czas przynieść, uprzedź go ty raczej, Odmień swój bieg, a żagle nakręć w czas inaczej! Świadomeś słów łaskawych i pięknej postawy, Zdradę widzisz, znajże więc, co przyjaciel prawy! A ty, o morska Wenus, chluśni z raz tej paniej, A pomści się wzdychania i moich złez na niej! ;98;0;0;;;
Jan Kochanowksi;J. Kochanowki;Do paniej ;"Imię twe, pani, które rad mianuję, Najdziesz w mych rymiech często napisane, A kiedy będzie od ludzi czytane, Masz przed inszymi, jesli ja co czuję. Bych cię z drogiego marmoru postawił, Bych cię dał ulać i z szczerego złota (Czego uroda i twa godna cnota), Jeszcze bych cię czci trwałej nie nabawił. I mauzolea, i egiptskie grody Ostatniej śmierci próżne być nie mogą; Albo je ogień, albo nagłe wody, Albo je lata zazdrościwe zmogą; Sława z dowcipu sama wiecznie stoi, Ta gwałtu nie zna, ta się lat nie boi. ";90;0;0;;;
Jan Kochanowksi;J. Kochanowki;Na butnego ;"Już mi go nie chwal, co to przy biesiedzie Z zwycięstwy na plac i z walkami jedzie; Takiego wolę, co zaśpiewać może I co z pannami tańcować pomoże.";28;0;0;;;
Jan Kochanowksi;J. Kochanowki;Na Fortunę ;"W tym się Fortuny radzić nie potrzeba: Chowaj swe dobrze, coć Bóg życzył z nieba; A kiedy będziesz miał pogodę na co, Łapaj jej z przodku, z tyłu nie masz za co. ";33;0;0;;;
Jan Kochanowksi;J. Kochanowki;Tren XIV. (Gdzie te wrota nieszczęsne, któremi przed laty…);"Gdzie te wrota nieszczesne, któremi przed laty Puszczał sie w ziemię Orfeus, szukając swej straty, Żebych ja też tąż ścieżką swej namilszej córy Poszedł szukać i on bród mógł przebyć, przez który Srogi jakiś przewoźnik wozi blade cienie I w lasy niewesołe cyprysowe żenie. A ty mię nie zostawaj, wdzięczna lutni moja, Ale ze mną pospołu pódź aż do pokoja Surowego Plutona: owa go to łzami, To temi żałosnemi zmiękczywa pieśniami, Że mi moję namilszą dziewkę jeszcze wróci, A ten nieuśmierzony we mnie żal ukróci. Zginąć ci mu nie może; tuć sie wszystkim zostać, Niech sie tylko niedoszłej jagodzie da dostać. Gdzie by też tak kamienne ten Bóg serce nosił, Żeby tam smutny człowiek już nic nie uprosił. Cóż temu rzec? Więc tamże już za jedną drogą Zostać, a z duszą zaraz zewlec troskę srogą.";116;0;0;;;
